Mean,Standard_Deviation,RMS,Maximum,Minimum,Peak_to_Peak,Skewness,Kurtosis,Crest_Factor,Shape_Factor,Impulse_Factor,Clearance_Factor,Dominant_Frequency,Maximum_FFT_Magnitude,Spectral_Energy,Mean_Frequency,Spectral_Entropy,Label
0.0157505762888285,0.1336768542272595,0.1346015676339848,0.4527067065868264,-0.4817825948103792,0.9344893013972057,0.0118660165725505,-0.1007173256513134,3.5793238019371807,1.2437705141784787,4.451857405546675,5.226519950001042,3369.140625,43.07968952953422,37475.06414414586,2690.4787818156456,6.932595711428263,Ball
0.0153448850346182,0.1400459127045105,0.1408840770348623,0.5090716966067864,-0.4946149700598802,1.0036866666666666,-0.0087333511438269,0.0728412864693814,3.613408323502836,1.2495353357661825,4.515081382768435,5.29456911548099,3357.421875,48.00392680317946,41131.154796080686,2693.333942632862,6.874224556260955,Ball
0.0152795302753867,0.138958124419857,0.1397956522489914,0.5090716966067864,-0.4946149700598802,1.0036866666666666,-0.0031046888916836,0.0756031174172067,3.641541696161436,1.256033372786142,4.573897898771017,5.388300863308812,3234.375,44.2312023534922,40494.6636724159,2678.1300395591643,6.960263310209457,Ball
0.0153056245906624,0.1285953308320797,0.1295029777878575,0.3997528542914171,-0.4060878243512973,0.8058406786427146,-0.0099785755830306,-0.2554327206175983,3.1357412106501608,1.2427155473231912,3.896834354857001,4.583165935461842,3292.96875,40.745011720091824,34680.10651134064,2670.326503119605,6.969096408994412,Ball
0.0152591465701409,0.1327130679267912,0.1335874243804039,0.4151841916167664,-0.432239880239521,0.8474240718562874,-0.0232196838511733,-0.3991643116236929,3.2356330114477942,1.2248035698476836,3.9630148631382687,4.61228916748218,3375.0,42.719846473696414,36936.66720048397,2714.129368589099,6.9719857474154825,Ball
0.015253435960111,0.1382867119432831,0.1391254182695375,0.4298033532934132,-0.5204421556886227,0.950245508982036,-0.0552593627563749,-0.0644369751584528,3.740812873463088,1.242507408439372,4.647987708863261,5.447491372092763,3228.515625,43.46633998437464,40104.313334199134,2718.421702056485,7.013512634397394,Ball
0.0148849429851235,0.1392516190689811,0.1400449033024872,0.4567675848303393,-0.5204421556886227,0.977209740518962,-0.066938150734336,0.0942995118143197,3.7162520264268655,1.2630856689142616,4.693944676653359,5.573802714720801,3445.3125,40.03929401159802,40665.90934396052,2700.653906831191,7.046883265670967,Ball
0.0150427779012287,0.1387725790538769,0.1395855073574983,0.4876302594810379,-0.4301282235528942,0.917758483033932,-0.0392563031452389,-0.093215469023574,3.49341610538512,1.2500661967080682,4.367001384377489,5.145180241602428,3292.96875,46.06227891562602,40386.59409742625,2688.52449754167,6.858820672217172,Ball
0.015225596736215,0.1405850715955473,0.1414071467483132,0.4876302594810379,-0.4301282235528942,0.917758483033932,-0.0475791982938059,-0.1377851206639802,3.4484131155616757,1.2483663513237395,4.304882898930658,5.073754542430045,3263.671875,44.78346524465172,41448.46372992288,2716.183158097004,6.919118710849848,Ball
0.0152901583551646,0.1430418793642121,0.1438567627696794,0.5258025149700598,-0.5126452694610778,1.0384477844311375,-0.0362190456854916,-0.0257186780509743,3.655042035193655,1.2584854170957902,4.599817100163333,5.458330799377288,3369.140625,43.41940641183959,42909.78649948338,2712.0914736169325,6.881588828404727,Ball
0.0151132880722929,0.1431054759872108,0.1439013159560478,0.5258025149700598,-0.5126452694610778,1.0384477844311375,-0.0281811350058175,0.1186069077049185,3.653910400170748,1.2613589902156928,4.608892732697992,5.453619938695327,3275.390625,43.24868982484232,42947.964568954616,2732.544038829068,6.98881407781532,Ball
0.0148565485630301,0.1408816900248897,0.1416628660569691,0.4502701796407186,-0.475447624750499,0.9257178043912176,-0.0384919645772241,0.1767453274106816,3.356190919921807,1.2606772209608883,4.231073441941192,4.989195578210746,3263.671875,45.67124948457536,41623.55991522504,2709.1368110428944,6.904616541290727,Ball
0.0149104027881736,0.1383127668807996,0.1391141315378419,0.4319150099800399,-0.475447624750499,0.9073626347305388,-0.0398804321163001,-0.0426842132286271,3.4176802852064485,1.2477760042520376,4.264499450085866,5.009447733689084,3263.671875,59.77152784565906,40119.40395534182,2671.131502983542,6.816403818705947,Ball
0.0147742999157934,0.1381819403704569,0.1389695239343731,0.4099862674650698,-0.4096613972055888,0.8196476646706587,-0.033711396583008,-0.2888216613261547,2.9501883280443657,1.2416472439489077,3.663093206646522,4.312261521667493,3275.390625,47.29604131111552,40043.54184506585,2689.153130836676,6.91222501594184,Ball
0.0151108293374189,0.1333842898156149,0.1342374982368211,0.4099862674650698,-0.4564427145708583,0.8664289820359281,-0.0763865824469475,0.0020269763658418,3.400262375015394,1.2589671500167494,4.2808186315823145,5.071072720258615,3234.375,35.488544271885964,37311.2115322905,2690.572848168649,7.061476557284228,Ball
0.0151688078920284,0.1300159332102168,0.1308978060220599,0.4655390818363273,-0.4640771656686627,0.92961624750499,-0.0690734199616187,0.1104259284194513,3.556507904783911,1.2581409578262273,4.47458826184138,5.295363169414139,3310.546875,33.550114545959474,35450.5571244199,2670.856899277009,7.127523005831325,Ball
0.0148341026930514,0.1278648261841551,0.1287224315254035,0.4655390818363273,-0.4640771656686627,0.92961624750499,-0.0010317197728274,-0.12096315803395,3.616611932508847,1.2430942723178893,4.495789578498281,5.291679967937212,3445.3125,41.73959245881602,34287.24546417351,2694.476328144031,7.061872048895342,Ball
0.014815939780595,0.1345308690420763,0.1353442529138142,0.4177831536926147,-0.436950499001996,0.8547336526946108,0.003703348151816,-0.0795732441599765,3.2284377769645043,1.2484372851313112,4.030502093488932,4.7485271708577095,3445.3125,42.10002904341783,37955.42184596693,2656.3349588201345,7.022288320855328,Ball
0.0149221412643463,0.1407286527437476,0.1415175748908361,0.5121579640718563,-0.5579646706586827,1.070122634730539,-0.0095955841603274,0.0351998932878272,3.9427235174789113,1.2527675142750938,4.9393159404660105,5.817149715375116,3369.140625,50.29333799770034,41533.16561587936,2674.630341698046,6.819531149035725,Ball
0.01512439203624,0.1343746640995776,0.1352231399810705,0.5121579640718563,-0.5579646706586827,1.070122634730539,-0.0123151991783398,-0.0161621203867698,4.12625139999552,1.2457716286743623,5.140366926892288,6.033513391841913,3263.671875,51.06199497432603,37867.33220859687,2679.1631145646497,7.003981772010419,Ball
0.0149329279721806,0.1327272737433022,0.1335646717255421,0.4736608383233533,-0.3979660678642714,0.8716269061876247,0.0189974383452347,-0.1426210804891821,3.546303316618516,1.2465324940358455,4.42058231787207,5.209672827512254,3263.671875,55.51283929408245,36944.55965458094,2683.89243069766,6.943878552678868,Ball
